,name,text
0,Eric Idle," Hello, last week on 'Party Hints' I showed you 
            how to make a small plate of goulash go round twenty-six people, how 
            to get the best out of your canapés, and how to unblock your loo. 
            This week I'm going to tell you what to do if there is an armed 
            communist uprising near your home when you're having a party. Well 
            obviously it'll depend how far you've got with your party when the 
            signal for Red Revolt is raised. If you're just having preliminary 
            aperitifs - Dubonnet, a sherry or a sparkling white wine - then the 
            guests will obviously be in a fairly formal mood and it will be 
            difficult to tell which are the communist agitators. So the thing to 
            do is to get some cloth and some bits of old paper, put it down on 
            the floor and shoot everybody. This will deal with the Red Menace on 
            your own doorstep. If you're having canapés, as I showed you last 
            week, or an outdoor barbecue, then the thing to do is set fire to 
            all houses in the street. This will stir up anti-communist hatred 
            and your neighbors will be right with you as you organize 
            counter-revolutionary terror. So you see, if you act promptly . 
            enough, any left-wing uprising can be dealt with by the end of the 
            party. Bye..."
0,Eric Idle," (ERIC) Bleck people. Bleck people. 
            Rrrhodesian. Kill the blecks. Rrhodesian. Smith, Smith. Kill the 
            blecks within the five principles. "
1,Terry Jones," I'm afraid I cannot comment on that until 
            it's been officially hushed up. "
2,Graham Chapman, This is our politicians' booth. 
3,Terry Jones," While there is no undue cause for concern, 
            there is certainly no room for complacency. Ha, ha, ha. He, he, he.
            "
4,Michael Palin," Well I'll go, I'll go to the foot of our 
            stairs. Ee ecky thump. put wood in 'ole, muther. "
5,Graham Chapman, taps him. He removes his earphones. 
6,Michael Palin, 
7,Graham Chapman, Ee ecky thump. 
8,Michael Palin, 
9,Graham Chapman, Ee ecky thump! 
10,Michael Palin, Ee ecky thump! 
11,Graham Chapman, Excellent. 
12,Michael Palin," Thank you, sir. "
13,Graham Chapman, It's a really quick method of learning. 
14,Michael Palin, Can you smell gas or is it me? 
15,John Cleese, 
16,Graham Chapman, Very good. 
17,Graham Chapman," And we control everr,.hing from here. "
18,John Cleese, Superb. 
19,Graham Chapman," Well then what sort of thing were you looking 
            for? "
20,John Cleese," Well, er, really something to make me a little less 
            insignificant? "
21,Graham Chapman," Oh, I see sort of 'Now look here, you may be 
            Chairman but your bloody pusillanimous behavior makes me vomit!' 
            That sort of thing?... "
22,John Cleese," Oh no, no, no, not really no. "
23,Graham Chapman," Oh I see, well perhaps something a bit more sort 
            of Clive Jenkins-ish? Perhaps - sort of "
24,John Cleese," Oh no, I really want something that will make people 
            be attracted to me like a magnet. "
25,Graham Chapman," I see, well, you want our 'Life and Soul of the 
            Party' tape then, I think. "
26,John Cleese, What's that? 
27,Graham Chapman," Well it's sort of ""Ello squire, haven't seen you 
            for a bit, haven't seen you for a bit either, Beryl. Two pints of 
            wallop please, love. Still driving the Jensen then? Cheer up Jack it 
            may never happen, what's your poison then?' "
28,John Cleese," Fantastic, yes. "
29,Graham Chapman," Right, I'll just see if we've got the tape. "
30,Eric Idle, Start again. 
0,Eric Idle, Good morning
1,Carol Cleveland," Oh good morning, Do you want to come upstairs?"
2,Eric Idle, What?
3,Carol Cleveland," Do you want to come upstairs? Or have you come 
            to arrange a holiday?"
4,Eric Idle, Er.......to arrange a holiday
5,Carol Cleveland, Oh sorry
6,Eric Idle, What's all this about going upstairs?
7,Carol Cleveland," Oh, nothing, nothing. Now where were you 
            thinking of going?"
8,Eric Idle, India
9,Carol Cleveland, Ah one of our adventure holidays
10,Eric Idle, Yes
11,Carol Cleveland," Well you'd better speaker to Mr. Bounder about 
            that. "
12,Michael Palin, Ah good morning. I'm Bounder of Adventure
13,Eric Idle, My name is Smoke-too-much
14,Michael Palin, Well you'd better cut down a little then
15,Eric Idle, What?
16,Michael Palin, You'd better cut down a little then
17,Eric Idle, Oh I see! Cut down a little then.....
18,Michael Palin," Yes...I expect you get people making jokes about 
            your name all the time?"
19,Eric Idle," No, no actually it never struck me before. 
            Smoke...to...much...."
20,Michael Palin," Anyway you're interested in one of our adventure 
            holidays?"
21,Eric Idle, Yes I saw your advert in the bolour supplement
22,Michael Palin, The what?
23,Eric Idle, The bolour supplement
24,Michael Palin, The color supplement?
25,Eric Idle, Yes I'm sorry I can't say the letter 'B'
26,Michael Palin, C?
27,Eric Idle," Yes that's right. It's all due to a trauma I 
            suffered when I was a schoolboy. I was attacked by a bat"
28,Michael Palin, A cat?
29,Eric Idle, No a bat
30,Michael Palin, Can you say the letter 'K'
31,Eric Idle," Oh yes, Khaki, king, kettle, Kuwait, Keble 
            Bollege Oxford"
32,Michael Palin," Why don't you say the letter 'K' instead of the 
            letter 'C'"
33,Eric Idle, what you mean.....spell bolour with a K
34,Michael Palin, Yes
35,Eric Idle," Kolour. Oh that's very good, I never thought of 
            that what a silly bunt"
36,Michael Palin, Anyway about the holiday
37,Eric Idle," Well I saw your adverts in the paper and I've 
            been on package tours several times you see, and I decided that this 
            was for me"
38,Michael Palin, Ah good
39,Eric Idle," Yes I quite agree I mean what's the point of 
            being treated like sheep. What's the point of going abroad if you're 
            just another tourist carted around in buses surrounded by sweaty 
            mindless oafs from Kettering and Coventry in their cloth caps and 
            their cardigans and their transistor radios and their Sunday 
            Mirrors, complaining about the tea - ""Oh they don't make it properly 
            here, do they, not like at home"" - and stopping at Majorcan bodegas 
            selling fish and chips and Watney's Red Barrel and calamari's and 
            two veg and sitting in their cotton frocks squirting Timothy White's 
            sun cream all over their puffy raw swollen purulent flesh 'cos they 
            ""overdid it on the first day."" "
40,Michael Palin, 
41,Eric Idle," And being herded into endless Hotel Miramars and 
            Bellvueses and Continentales with their modern international luxury 
            roomettes and draught Red Barrel and swimming pools full of fat 
            German businessmen pretending they're acrobats forming pyramids and 
            frightening the children and barging into queues and if you're not 
            at your table spot on seven you miss the bowl of Campbell's Cream of 
            Mushroom soup, the first item on the menu of International Cuisine, 
            and every Thursday night the hotel has a bloody cabaret in the bar, 
            featuring a tiny emaciated dago with nine-inch hips and some bloated 
            fat tart with her hair brylcreemed down and a big arse presenting 
            Flamenco for Foreigners."
42,Michael Palin, 
43,Eric Idle," And then some adenoidal typists from Birmingham 
            with flabby white legs and diarrhea trying to pick up hairy 
            bandy-legged wop waiters called Manuel and once a week there's an 
            excursion to the local Roman Remains to buy cherryade and melted ice 
            cream and bleeding Watney's Red Barrel and one evening you visit the 
            so called typical restaurant with local color and atmosphere and 
            you sit next to a party from Rhyl who keep singing ""Torremolinos, 
            torremolinos"" and complaining about the food - ""It's so greasy isn't 
            it?"" - and you get cornered by some drunken greengrocer from Luton 
            with an Instamatic camera and Dr. Scholl sandals and last Tuesday's 
            Daily Express and he drones on and on about how Mr. Smith should be 
            running this country and how many languages Enoch Powell can speak 
            and then he throws up over the Cuba Libres. "
44,Michael Palin, Will you be quiet please
45,Eric Idle," And sending tinted postcards of places they don't 
            realize they haven't even visited to ""All at number 22, weather 
            wonderful, our room is marked with an 'X'. "
46,Michael Palin, Shut up
47,Eric Idle," Food very greasy but we've found a charming 
            little local place hidden away in the back streets "
48,Michael Palin, Shut up!
49,Eric Idle," where they serve Watney's Red Barrel and cheese 
            and onion......."
50,Michael Palin, Shut up your bloody gob....
51,Eric Idle," crisps and the accordionist plays 'Maybe it's 
            because I'm a Londoner'."" And spending four days on the tarmac at 
            Luton airport on a five-day package tour with nothing to eat but 
            dried BEA-type sandwiches and you can't even get a drink of Watney's 
            Red Barrel because you're still in England and the bloody bar closes 
            every time you're thirsty and there's nowhere to sleep and the kids 
            are crying and vomiting and breaking the plastic ash-trays and they 
            keep telling you it'll only be another hour although your plane is 
            still in Iceland and has to take some Swedes to Yugoslavia before it 
            can load you up at 3 a.m. in the bloody morning and you sit on the 
            tarmac till six because of ""unforeseen difficulties"", i.e. the 
            permanent strike of Air Traffic Control in Paris - and nobody can go 
            to the lavatory until you take off at 8, and when you get to Malaga 
            airport everybody's swallowing ""enterovioform"" and queuing for the 
            toilets and queuing for the armed customs officers, and queuing for 
            the bloody bus that isn't there to take you to the hotel that hasn't 
            yet been finished. And when you finally get to the half-built 
            Algerian ruin called the Hotel del Sol by paying half your holiday 
            money to a licensed bandit in a taxi you find there's no water in 
            the pool, there's no water in the taps, there's no water in the bog 
            and there's only a bleeding lizard in the bidet. And half the rooms 
            are double booked and you can't sleep anyway because of the 
            permanent twenty-four-hour drilling of the foundations of the hotel 
            next door - and you're plagued by appalling apprentice chemists from 
            Ealing pretending to be hippies, and middle-class stockbrokers' 
            wives busily buying identical holiday villas in suburban development 
            plots just like Esher, in case the Labour government gets in again, 
            and fat American matrons with sloppy-buttocks and Hawaiian-patterned 
            ski pants looking for any mulatto male who can keep it up long 
            enough when they finally let it all flop out. And the Spanish 
            Tourist Board promises you that the raging cholera epidemic is 
            merely a case of mild Spanish tummy, like the previous outbreak of 
            Spanish tummy in 1660 which killed half London and decimated Europe 
            - and meanwhile the bloody Guardia are busy arresting 
            sixteen-year-olds for kissing in the streets and shooting anyone 
            under nineteen who doesn't like Franco. And then on the last day in 
            the airport lounge everyone's comparing sunburns, drinking Nasty 
            Spumante, buying cartons of duty free ""cigarillos"" and using up 
            their last pesetas on horrid dolls in Spanish National costume and 
            awful straw donkeys and bullfight posters with your name on 
            ""Ordoney, El Cordobes and Brian Pules of Norwich"" and 3-D pictures 
            of the Pope and Kennedy and Franco, and everybody's talking about 
            coming again next year and you swear you never will although there 
            you are tumbling bleary-eyed out of a tourist-tight antique Iberian 
            airplane..."
