,name,text
31,Graham Chapman," Ah well, this is your free dead Indian, as 
            advertised... "
32,Michael Palin, I didn't see that in the adverts... 
33,Graham Chapman," No, it's in the very small print, you see, sir, 
            so as not to affect the sales. "
34,Michael Palin, We've no room. 
35,John Cleese," That's all right - you can put the dead Indian in the 
            spare room on top of the dung. "
36,Michael Palin, He's not dead! 
37,Graham Chapman," Oh well, that's probably a faulty cooker. "
38,John Cleese," Have you, er... you read and enjoyed 'The French 
            Lieutenant's Woman', then? "
39,Michael Palin, No. 
40,John Cleese," No... still, it's worth it for the dung, isn't it?
            "
41,Rita Davies," Darling, it's the Milk Marketing Board. For every 
            two cartons of single cream we get the M4 motorway. "
42,Eric Idle," Are you Mr. and Mrs. P. Forbes of 7, the 
            Studios, Elstree? "
43,Michael Palin, Yes. 
44,Eric Idle," Right, well, get in the car. We've won you in a 
            police raffle. "
45,Terry Jones," Yes! This couple is just one of the prizes in 
            this year's Police Raffle. Other prizes include two years for 
            breaking and entering, a crate of search warrants, a 'What's all 
            this then?' T-shirt and a weekend for two with a skinhead of your 
            own choice. "
46,Michael Palin," And that's not all. Three fabulous new prizes 
            have just been added, a four-month supply of interesting . 
            undergarments "
0,Eric Idle," Nigel! Wonderful to see you, super, super, super. 
            Am I a teeny bit late? "
1,Terry Jones," A bit, an hour. "
2,Eric Idle," Oh, super! Only Snowdon's been re-touching my 
            profile and we can't upset the lovely Snowdon, can we? "
3,Terry Jones," Gosh, no. "
4,Eric Idle, 
5,Terry Jones," Well, I... "
6,Eric Idle," It is so nice to have this little talk about 
            things. I heard a teeny rumorlette that you were married. "
7,Terry Jones," Well, not quite, no. My wife's just died, actually.
            "
8,Eric Idle, Oh dear. 
9,Terry Jones," Well, no. I... "
10,Eric Idle," I'll get Peter, William, Arthur, Alex, Joan, Ted, 
            Scott, Will, John and Ray to fix it up. It is so nice having this 
            little chat. "
11,Terry Jones," Well, actually Timmy, I'm glad to get you on your 
            own... "
12,Eric Idle," You don't mind if Peter just sits in, do you? "
13,Terry Jones," Well, actually... "
14,Eric Idle," Only he's doing an article on me for the 'Mail'. 
            He's such a lovely person. "
15,Graham Chapman, Hello. 
16,Eric Idle," Peter, this is one of the nicest people in the 
            world, Nigel Watt. "
17,Terry Jones," Well, actually, Timmy, the thing is, it's a bit 
            private. "
18,Eric Idle," Oh, you don't mind if Peter just sits in, do you? 
            Only Peter's writing a book on me. Peter, you know Tony from the 
            'Mail', don't you? "
19,John Cleese," Yes, we met in the Turkish bath yesterday. "
20,Eric Idle," Super, super. Did it come up well in the writing 
            yesterday? "
21,John Cleese," Great, great, great. "
22,Eric Idle, You took out the tummy references? 
23,John Cleese," Yes, I did. "
24,Eric Idle," Super, super, super. Just to fill you in, this is 
            Nigel Watt and we are having a little heart-to-hem. H-E-A-R-T. 
            Smashing. Do go on, Nigel. "
25,Terry Jones," Well, well, the thing is, Timmy, um er... "
26,Eric Idle," Do carry on, it's the 'TV Times', only they 
            syndicate these photographs to America. Would you mind if we just 
            er... "
27,Terry Jones," Well, the thing is, Timmy, I'm a bit embarrassed.
            "
28,Michael Palin, 
29,Eric Idle," Hello, Mario. Super, wonderful. "
30,Eric Idle," It's German television. Isn't it exciting, Nigel? 
            They're doing a prize-winning documentary on me. "
31,Eric Idle, 
32,Eric Idle, 
33,Terry Jones," Well ... er... as I was saying, Timmy, my wife's 
            gone... gone. "
34,Eric Idle," Sorry, I was on the phone to America. It's been 
            super having this lovely little chat. We must do this again more 
            often. Er... will you get the toffees? I'm afraid I must dash, I'm 
            an hour late for the Israeli Embassy. "
35,Eric Idle," It... it wasn't a bit too wicked, was it? I mean, 
            it wasn't too cruel? "
36,John Cleese," No, no, no. It was great. "
37,Eric Idle," No, super... well, er... I think it shows I'm 
            human, don't you? "
38,John Cleese," Yes, great. "
39,Eric Idle," Super, super. Well, the charabanc's here. Go on, 
            everybody. Bye. "
0,Michael Palin," Good evening. I have with me in the studio 
            tonight one of Britain's leading skin specialists - Raymond Luxury 
            Yacht. "
1,Graham Chapman, That's not my name. 
2,Michael Palin, I'm sorry - Raymond Luxury Yach-t. 
3,Graham Chapman," No, no, no - it's spelt Raymond: Luxury Yach-t, 
            but it's pronounced 'Throatwobbler Mangrove'. "
4,Michael Palin," You're a very silly man and I'm not going to 
            interview you. "
5,Graham Chapman," Ah, anti-Semitism! "
6,Michael Palin, Not at all. It's not even a proper nose. 
7,Graham Chapman, Give me my nose back. 
8,Michael Palin," You can collect it at reception. Now go away.
            "
9,Graham Chapman, I want to be on the television. 
10,Michael Palin, Well you can't.
0,Terry Jones," Er, excuse me, I want to get married. "
1,Eric Idle," I'm afraid I'm already married, sir. "
2,Terry Jones," Er, no, no. I just want to get married. "
3,Eric Idle," I could get a divorce, I suppose, but it'll be 
            a bit of a wrench. "
4,Terry Jones," Er, no, no. That wouldn't be necessary 
            because... "
5,Eric Idle," You see, would you come to my place or should I 
            have to come to yours, because I've just got a big mortgage. "
6,Terry Jones," No, no, I want to get married here. "
7,Eric Idle," Oh dear. I had my heart set on a church 
            wedding. "
8,Terry Jones," Look, I just want you to marry me... to... "
9,Eric Idle," I want to marry you too sir, but it's not as 
            simple as that. You sure you want to get married? "
10,Terry Jones, Yes. I want to get married very quickly. 
11,Eric Idle," Suits me, sir. Suits me. "
12,Terry Jones, I don't want to marry you! 
13,Eric Idle," There is such a thing as breach of promise, 
            sir. "
14,Terry Jones," Look, I just want you to act as registrar and 
            marry me. "
15,Eric Idle," I will marry you sir, but please make up your 
            mind. Please don't trifle with my affections. "
16,Terry Jones," I'm sorry, but... "
17,Eric Idle," That's all right, sir. I forgive you. Lovers' 
            tiff. But you're not the first person to ask me today. I've turned 
            down several people already. "
18,Terry Jones," Look, I'm already engaged. "
19,Eric Idle, 
20,Michael Palin, 
21,Eric Idle," I'm afraid I'm already marrying this gentleman, 
            sir. "
22,Michael Palin," Well, can I get married after him? "
23,Eric Idle," Well, divorce isn't as quick as that, sir. 
            Still, if you're keen. "
24,Graham Chapman, 
25,Eric Idle," Heavens, it's my lucky day, isn't it. All 
            right, but you'll have to wait until I've married these two, sir.
            "
26,Graham Chapman," What, those two getting married... Nigel What 
            are you doing marrying him? "
27,Eric Idle," He's marrying me first, sir. "
28,Graham Chapman, He's engaged to me. 
29,John Cleese, 
30,Eric Idle," Blimey, the wife. "
31,Michael Palin, Will you marry me? 
32,John Cleese, I'm already married. 
33,John Cleese," Well, things turned out all right in the end, 
            but you mustn't ask how 'cos it's naughty. They're all married and 
            living quite well in a council estate near Dulwich."
0,John Cleese," (talking very fast, as do all the 
            commentators): Hello, good evening and welcome to Election Night 
            Special. There's tremendous excitement here at the moment and we 
            should be getting the first results through any moment now. We're 
            not sure where it will be from, it might be Leicester or from West 
            Byfleet, the polling's been quite heavy in both areas. Ah, I'm just 
            getting... I'm just getting... a buzzing noise in my left ear. Urgh, 
            argh! "
1,Michael Palin," And it's a straight fight here at 
            Leicester and we're expecting the result any moment now. There with 
            the Returning Officer is Arthur Smith the sensible candidate and 
            next to him is Jethro Q. Walrustitty the silly candidate with his 
            agent and his silly wife."
2,Eric Idle, 
3,John Cleese, Sensible Party
4,Eric Idle," ...30,612. "
5,John Cleese, Silly Party
6,Eric Idle," ...33,108. (applause)"
7,John Cleese," Well there we have the first result of 
            the election and the Silly party has held Leicester. Norman."
8,Michael Palin," Well pretty much as I predicted, 
            except that the Silly party won. Er, I think this is largely due to 
            the number of votes cast. Gerald."
9,Graham Chapman," Well there's a big swing here to the 
            Silly Party, but how big a swing I'm not going to tell you."
10,Michael Palin," I think one should point out that in 
            this constituency since the last election a lot of very silly people 
            have moved into new housing estates with the result that a lot of 
            sensible voters have moved further down the road the other side of 
            number er, 29."
11,John Cleese," Well I can't add anything to that. 
            Colin?"
12,Eric Idle," Can I just say that this is the first 
            time I've been on television?"
